Date,Open,High,Low,Close,Adj Close,Volume,Fear Greed,Put Call,VIX,predictions
2014-01-02,19.8457145690918,19.89392852783203,19.71500015258789,19.754642486572266,17.234296798706055,234684800,71.0,0.56,14.23,
2014-01-03,19.7450008392334,19.77499961853028,19.301071166992188,19.320714950561523,16.85573387145996,392467600,66.0,0.54,13.76,
2014-01-06,19.194643020629883,19.5285701751709,19.05714225769043,19.426071166992188,16.947647094726562,412610800,64.0,0.52,13.55,
2014-01-07,19.440000534057617,19.498571395874023,19.211429595947266,19.28714370727539,16.826440811157227,317209200,67.0,0.47,12.92,
2014-01-08,19.243213653564453,19.48428535461425,19.23892974853516,19.40928649902344,16.933006286621094,258529600,64.0,0.5,12.87,
2014-01-09,19.5285701751709,19.53071403503418,19.11964225769043,19.16142845153809,16.716764450073242,279148800,68.0,0.55,12.89,
2014-01-10,19.27964210510254,19.314285278320312,18.96821403503418,19.033571243286133,16.605228424072266,304976000,66.0,0.53,12.14,
2014-01-13,18.92535781860352,19.375,18.924285888671875,19.133214950561523,16.692148208618164,378492800,61.0,0.61,13.28,
2014-01-14,19.222143173217773,19.52607154846192,19.2021427154541,19.51392936706543,17.02429962158203,332561600,68.0,0.52,12.28,
2014-01-15,19.76857185363769,20.007143020629883,19.7021427154541,19.90571403503418,17.36609649658203,391638800,65.0,0.48,12.28,
2014-01-16,19.81785774230957,19.887500762939453,19.702856063842773,19.79464340209961,17.269189834594727,229278000,63.0,0.57,12.53,
2014-01-17,19.695714950561523,19.716785430908203,19.28214263916016,19.309642791748047,16.846073150634766,426739600,59.0,0.53,12.44,
2014-01-21,19.32107162475586,19.645357131958008,19.30071449279785,19.609643936157227,17.10779571533203,328526800,62.0,0.57,12.87,
2014-01-22,19.67535781860352,19.90321350097656,19.56464385986328,19.696786880493164,17.183820724487305,379985200,45.0,0.52,12.84,
2014-01-23,19.640714645385746,19.875,19.457500457763672,19.863571166992188,17.329326629638672,403239200,46.0,0.65,13.77,
2014-01-24,19.78571319580078,19.84357070922852,19.45535659790039,19.502500534057617,17.01432228088379,429354800,27.0,0.69,18.139999,
2014-01-27,19.645357131958008,19.814285278320312,19.491071701049805,19.66071319580078,17.1523494720459,554878800,25.0,0.53,17.42,
2014-01-28,18.170000076293945,18.39285659790039,17.93107032775879,18.08928680419922,15.781410217285156,1065523200,29.0,0.53,15.8,
2014-01-29,17.998214721679688,18.12035751342773,17.807857513427734,17.883928298950195,15.602253913879396,502810000,20.0,0.62,17.35,
2014-01-30,17.947856903076172,18.08928680419922,17.739286422729492,17.849285125732422,15.572030067443848,678501600,18.0,0.54,17.290001,
2014-01-31,17.684999465942383,17.911785125732422,17.626785278320312,17.878570556640625,15.597582817077637,464797200,20.0,0.66,18.41,
2014-02-03,17.95035743713379,18.133214950561523,17.832143783569336,17.911785125732422,15.626558303833008,401464000,13.0,0.61,21.440001,
2014-02-04,18.066070556640625,18.19499969482422,17.955713272094727,18.17107009887696,15.852760314941406,376681200,15.0,0.6,19.110001,
2014-02-05,18.091428756713867,18.402856826782227,18.08035659790039,18.306785583496094,15.971161842346191,328344800,20.0,0.62,19.950001,
2014-02-06,18.216428756713867,18.33928680419922,18.136070251464844,18.30392837524414,16.064250946044922,257765200,17.0,0.61,17.23,
2014-02-07,18.62071418762207,18.676071166992188,18.47785758972168,18.559999465942383,16.28899574279785,370280400,22.0,0.68,15.29,
2014-02-10,18.523571014404297,18.999643325805664,18.5,18.89249992370605,16.580810546875,345559200,28.0,0.71,15.26,
2014-02-11,18.95035743713379,19.20535659790039,18.91071319580078,19.141429901123047,16.79928207397461,282256800,29.0,0.55,14.51,
2014-02-12,19.17678642272949,19.270000457763672,19.04428672790528,19.13999938964844,16.798023223876953,308100800,32.0,0.64,14.3,
2014-02-13,19.09499931335449,19.45892906188965,19.07857131958008,19.44392967224121,17.06477165222168,307398000,32.0,0.57,14.14,
2014-02-14,19.37392807006836,19.499286651611328,19.328929901123047,19.42821311950684,17.050966262817383,272924400,30.0,0.57,13.57,
2014-02-18,19.5,19.68535614013672,19.48607063293457,19.499643325805664,17.113662719726562,260251600,42.0,0.61,13.87,
2014-02-19,19.45535659790039,19.53178596496582,19.08392906188965,19.19178581237793,16.84347915649414,313768000,39.0,0.55,15.5,
2014-02-20,19.035356521606445,19.178571701049805,18.89285659790039,18.96964263916016,16.648509979248047,305858000,45.0,0.58,14.79,
2014-02-21,19.02821350097656,19.091785430908203,18.735713958740234,18.758928298950195,16.46357536315918,278784800,48.0,0.55,14.68,
2014-02-24,18.68392944335937,18.92571449279785,18.65785789489746,18.8410701751709,16.53566551208496,288909600,55.0,0.55,14.23,
2014-02-25,18.906429290771484,18.9132137298584,18.60714340209961,18.645000457763672,16.36359405517578,231952000,57.0,0.57,13.67,
2014-02-26,18.70035743713379,18.75,18.41428565979004,18.47678565979004,16.215957641601562,276217200,58.0,0.57,14.35,
2014-02-27,18.46928596496582,18.88500022888184,18.43035697937012,18.84535789489746,16.539432525634766,301882000,62.0,0.58,14.04,
2014-02-28,18.895713806152344,19.02678680419922,18.64714241027832,18.79428672790528,16.49460792541504,371968800,56.0,0.63,14.0,
2014-03-03,18.69357109069824,18.95178604125977,18.67178535461425,18.84857177734375,16.54225730895996,238781200,63.0,0.62,16.0,
2014-03-04,18.96428680419922,19.022857666015625,18.84892845153809,18.972856521606445,16.651330947875977,259140000,66.0,0.48,14.1,
2014-03-05,18.961429595947266,19.09821319580078,18.897499084472656,19.01285743713379,16.68643569946289,200062800,78.0,0.46,13.89,
2014-03-06,19.02821350097656,19.087142944335938,18.860713958740234,18.95535659790039,16.63597297668457,185488800,80.0,0.53,14.21,
2014-03-07,18.967500686645508,18.999286651611328,18.787500381469727,18.944286346435547,16.626256942749023,220729600,81.0,0.55,14.11,
2014-03-10,18.8700008392334,19.04750061035156,18.869285583496094,18.961429595947266,16.641300201416016,178584000,81.0,0.67,14.2,
2014-03-11,19.123214721679688,19.24071311950684,19.02107048034668,19.14607048034668,16.80335235595703,279224400,76.0,0.58,14.8,
2014-03-12,19.089643478393555,19.191070556640625,19.0,19.16464233398437,16.819652557373047,199326400,57.0,0.71,14.47,
2014-03-13,19.194286346435547,19.273571014404297,18.898571014404297,18.95178604125977,16.632837295532227,257742800,49.0,0.69,16.219999,
2014-03-14,18.88535690307617,18.960357666015625,18.678571701049805,18.73892974853516,16.44602394104004,237199200,44.0,0.69,17.82,
2014-03-17,18.8464298248291,18.927499771118164,18.780357360839844,18.812143325805664,16.510284423828125,199544800,49.0,0.57,15.64,11.846734046936035
2014-03-18,18.78214263916016,18.99892807006836,18.757143020629883,18.97857093811035,16.656349182128906,209647200,51.0,0.55,14.52,11.658836364746094
2014-03-19,19.009286880493164,19.15142822265625,18.89285659790039,18.97357177734375,16.651962280273438,224756000,53.0,0.53,15.12,11.529125213623047
2014-03-20,18.92464256286621,19.023929595947266,18.83392906188965,18.882143020629883,16.571712493896484,208398400,54.0,0.55,14.52,11.435293197631836
2014-03-21,18.997499465942383,19.0625,18.79750061035156,19.03107070922852,16.702421188354492,374046400,56.0,0.62,15.0,11.35799503326416
2014-03-24,19.229286193847656,19.303571701049805,19.10928535461425,19.256786346435547,16.9005184173584,355700800,49.0,0.66,15.09,11.279312133789062
2014-03-25,19.33928680419922,19.491071701049805,19.27107048034668,19.46392822265625,17.082319259643555,282293200,43.0,0.53,14.02,11.226458549499512
2014-03-26,19.51857185363769,19.60714340209961,19.2450008392334,19.277856826782227,16.919008255004883,299768000,43.0,0.64,14.93,11.181328773498535
2014-03-27,19.28642845153809,19.33928680419922,19.11142921447754,19.19499969482422,16.846298217773438,222031600,34.0,0.57,14.62,11.173468589782715
2014-03-28,19.2257137298584,19.24785614013672,19.08035659790039,19.17357063293457,16.827482223510742,200564000,36.0,0.64,14.41,11.275375366210938
2014-03-31,19.258214950561523,19.31464385986328,19.140356063842773,19.16928672790528,16.8237247467041,168669200,50.0,0.57,13.88,11.425309181213379
2014-04-01,19.205713272094727,19.352500915527344,19.17035675048828,19.34464263916016,16.97762680053711,200760000,51.0,0.47,13.1,11.584343910217285
2014-04-02,19.37071418762207,19.40999984741211,19.295000076293945,19.376785278320312,17.00583267211914,180420800,53.0,0.51,13.09,11.683944702148438
2014-04-03,19.335357666015625,19.375,19.20142936706543,19.24250030517578,16.887981414794922,162344000,51.0,0.59,13.37,11.730301856994629
2014-04-04,19.278928756713867,19.28571319580078,18.94928550720215,18.99357032775879,16.669509887695312,275251200,49.0,0.65,13.96,11.762822151184082
2014-04-07,18.85785675048828,18.96071434020996,18.63892936706543,18.695356369018555,16.407787322998047,289850400,35.0,0.62,15.57,11.79108715057373
2014-04-08,18.756786346435547,18.790000915527344,18.52499961853028,18.694286346435547,16.406848907470703,243888400,34.0,0.56,14.89,11.844167709350586
2014-04-09,18.665714263916016,18.94607162475586,18.64357185363769,18.940000534057617,16.622495651245117,206169600,31.0,0.45,13.82,11.88502311706543
2014-04-10,18.952856063842773,19.00857162475586,18.684642791748047,18.695714950561523,16.40810203552246,239652000,31.0,0.7,15.89,11.881996154785156
2014-04-11,18.53571319580078,18.67250061035156,18.46928596496582,18.5575008392334,16.28679656982422,271717600,21.0,0.75,17.030001,11.842823028564453
2014-04-14,18.63928604125977,18.648571014404297,18.47178649902344,18.63142967224121,16.351682662963867,205674000,23.0,0.61,16.110001,11.776853561401367
2014-04-15,18.58107185363769,18.6299991607666,18.26178550720215,18.498571395874023,16.235078811645508,266490000,23.0,0.59,15.61,11.690342903137207
2014-04-16,18.501785278320312,18.6103572845459,18.36214256286621,18.53607177734375,16.267993927001953,214765600,28.0,0.53,14.18,11.623730659484863
2014-04-17,18.571428298950195,18.84857177734375,18.542856216430664,18.74785614013672,16.453866958618164,284334400,28.0,0.57,13.36,11.582387924194336
2014-04-21,18.762142181396484,19.0049991607666,18.71285629272461,18.97035789489746,16.64914321899414,182548800,38.0,0.47,13.25,11.535140991210938
2014-04-22,18.868213653564453,18.99392890930176,18.803571701049805,18.98928642272949,16.66575050354004,202563200,40.0,0.48,13.19,11.504575729370117
2014-04-23,18.895000457763672,18.968929290771484,18.730356216430664,18.741071701049805,16.447906494140625,394940000,40.0,0.69,13.27,11.472738265991211
2014-04-24,20.29321479797364,20.35714340209961,20.02607154846192,20.27750015258789,17.796340942382812,759911600,39.0,0.61,13.32,11.436605453491211
2014-04-25,20.161785125732425,20.42821311950684,20.141429901123047,20.42642974853516,17.927045822143555,390275200,35.0,0.71,14.06,11.407684326171875
2014-04-28,20.457143783569336,21.27678680419922,20.448213577270508,21.217500686645508,18.621320724487305,669485600,34.0,0.69,13.97,11.379159927368164
2014-04-29,21.20499992370605,21.28499984741211,21.05392837524414,21.15464210510254,18.566146850585938,337377600,34.0,0.61,13.71,11.369648933410645
2014-04-30,21.165714263916016,21.4082145690918,21.064285278320312,21.074642181396484,18.495939254760746,456640800,33.0,0.54,13.41,11.390885353088379
